No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2014,2010,3,25,21,33.0,-10,6.0,1023.0,cv,0.89,0,0
2015,2010,3,25,22,34.0,-10,5.0,1023.0,cv,1.78,0,0
2016,2010,3,25,23,59.0,-6,3.0,1023.0,cv,2.67,0,0
2018,2010,3,26,1,67.0,-6,1.0,1023.0,cv,0.89,0,0
2020,2010,3,26,3,72.0,-11,-1.0,1022.0,cv,0.45,0,0
2021,2010,3,26,4,48.0,-7,-1.0,1022.0,cv,0.9,0,0
2023,2010,3,26,6,57.0,-8,-2.0,1021.0,cv,0.89,0,0
2025,2010,3,26,8,38.0,-7,3.0,1021.0,cv,0.89,0,0
2026,2010,3,26,9,44.0,-14,6.0,1021.0,cv,1.78,0,0
2036,2010,3,26,19,84.0,-8,11.0,1015.0,cv,0.89,0,0
2056,2010,3,27,15,48.0,-9,11.0,1025.0,cv,3.13,0,0
2068,2010,3,28,3,56.0,-7,-1.0,1028.0,cv,0.89,0,0
2072,2010,3,28,7,99.0,-5,-1.0,1029.0,cv,0.45,0,0
2077,2010,3,28,12,96.0,-7,10.0,1027.0,cv,1.79,0,0
2078,2010,3,28,13,120.0,-6,13.0,1026.0,cv,4.92,0,0
2094,2010,3,29,5,142.0,-4,2.0,1024.0,cv,0.89,0,0
2095,2010,3,29,6,147.0,-4,3.0,1025.0,cv,1.78,0,0
2102,2010,3,29,13,222.0,-3,12.0,1024.0,cv,0.89,0,0
2103,2010,3,29,14,237.0,-1,11.0,1023.0,cv,1.78,0,0
2106,2010,3,29,17,259.0,5,8.0,1021.0,cv,0.89,0,0
2112,2010,3,29,23,297.0,6,8.0,1022.0,cv,0.89,0,4
2128,2010,3,30,15,,7,10.0,1016.0,cv,1.79,0,5
2129,2010,3,30,16,,7,9.0,1015.0,cv,2.68,0,6
2132,2010,3,30,19,,7,8.0,1015.0,cv,0.89,0,9
2138,2010,3,31,1,,7,8.0,1015.0,cv,0.45,0,0
2139,2010,3,31,2,,6,7.0,1015.0,cv,1.34,0,0
2140,2010,3,31,3,,6,7.0,1014.0,cv,2.23,0,0
2142,2010,3,31,5,,5,7.0,1014.0,cv,0.45,0,0
2143,2010,3,31,6,,5,7.0,1014.0,cv,1.34,0,0
2145,2010,3,31,8,129.0,5,9.0,1015.0,cv,0.89,0,0
2146,2010,3,31,9,,7,10.0,1015.0,cv,1.78,0,0
2147,2010,3,31,10,,7,12.0,1015.0,cv,2.67,0,0
2149,2010,3,31,12,,7,13.0,1013.0,cv,0.89,0,0
2151,2010,3,31,14,,6,16.0,1012.0,cv,0.89,0,0
2152,2010,3,31,15,,4,16.0,1012.0,cv,1.78,0,0
2183,2010,4,1,22,54.0,-11,4.0,1019.0,cv,0.89,0,0
2184,2010,4,1,23,39.0,-11,5.0,1018.0,cv,1.78,0,0
2186,2010,4,2,1,52.0,-8,3.0,1018.0,cv,0.45,0,0
2210,2010,4,3,1,53.0,-9,0.0,1022.0,cv,0.89,0,0
2211,2010,4,3,2,52.0,-7,-1.0,1022.0,cv,1.78,0,0
2212,2010,4,3,3,53.0,-12,1.0,1022.0,cv,2.67,0,0
2213,2010,4,3,4,58.0,-9,0.0,1022.0,cv,3.12,0,0
2214,2010,4,3,5,56.0,-11,0.0,1022.0,cv,4.01,0,0
2215,2010,4,3,6,60.0,-10,-1.0,1022.0,cv,4.46,0,0
2216,2010,4,3,7,100.0,-7,0.0,1022.0,cv,5.35,0,0
2233,2010,4,4,0,184.0,-1,10.0,1010.0,cv,0.89,0,0
2237,2010,4,4,4,191.0,-1,7.0,1010.0,cv,0.89,0,0
2238,2010,4,4,5,180.0,-1,6.0,1010.0,cv,1.78,0,0
2244,2010,4,4,11,111.0,-8,17.0,1011.0,cv,1.79,0,0
2247,2010,4,4,14,41.0,-13,21.0,1009.0,cv,1.79,0,0
2260,2010,4,5,3,187.0,0,10.0,1012.0,cv,0.89,0,0
2261,2010,4,5,4,166.0,0,8.0,1011.0,cv,1.78,0,0
2264,2010,4,5,7,180.0,1,7.0,1013.0,cv,0.89,0,0
2265,2010,4,5,8,166.0,2,10.0,1013.0,cv,1.78,0,0
2267,2010,4,5,10,166.0,0,14.0,1013.0,cv,1.79,0,0
2279,2010,4,5,22,20.0,4,6.0,1023.0,cv,0.89,0,0
2281,2010,4,6,0,30.0,2,6.0,1024.0,cv,0.89,0,0
2293,2010,4,6,12,15.0,-14,13.0,1026.0,cv,1.79,0,0
2300,2010,4,6,19,17.0,-17,13.0,1024.0,cv,0.45,0,0
2303,2010,4,6,22,24.0,-8,8.0,1025.0,cv,0.89,0,0
2304,2010,4,6,23,34.0,-10,8.0,1025.0,cv,1.78,0,0
2306,2010,4,7,1,55.0,-9,6.0,1025.0,cv,0.45,0,0
2307,2010,4,7,2,69.0,-9,4.0,1024.0,cv,1.34,0,0
2309,2010,4,7,4,102.0,-7,4.0,1024.0,cv,0.89,0,0
2313,2010,4,7,8,78.0,-5,6.0,1025.0,cv,0.89,0,0
2315,2010,4,7,10,114.0,-5,12.0,1024.0,cv,1.79,0,0
2349,2010,4,8,20,158.0,3,17.0,1005.0,cv,0.89,0,0
2352,2010,4,8,23,131.0,4,16.0,1008.0,cv,1.79,0,0
2374,2010,4,9,21,85.0,2,8.0,1014.0,cv,0.89,0,0
2387,2010,4,10,10,16.0,-13,11.0,1020.0,cv,1.79,0,0
2415,2010,4,11,14,63.0,1,7.0,1017.0,cv,0.89,0,0
2416,2010,4,11,15,57.0,1,7.0,1016.0,cv,1.78,0,0
2425,2010,4,12,0,87.0,2,6.0,1014.0,cv,0.45,0,0
2426,2010,4,12,1,84.0,2,6.0,1014.0,cv,0.9,0,0
2472,2010,4,13,23,69.0,-16,4.0,1029.0,cv,0.89,0,0
2473,2010,4,14,0,100.0,-8,1.0,1029.0,cv,1.78,0,0
2475,2010,4,14,2,55.0,-7,0.0,1029.0,cv,0.89,0,0
2477,2010,4,14,4,42.0,-7,1.0,1029.0,cv,0.89,0,0
2486,2010,4,14,13,38.0,-18,12.0,1026.0,cv,1.79,0,0
2487,2010,4,14,14,41.0,-17,13.0,1025.0,cv,3.58,0,0
2489,2010,4,14,16,50.0,-16,13.0,1022.0,cv,3.13,0,0
2513,2010,4,15,16,194.0,2,9.0,1018.0,cv,0.89,0,0
2514,2010,4,15,17,202.0,1,9.0,1018.0,cv,1.78,0,0
2520,2010,4,15,23,225.0,1,5.0,1018.0,cv,0.89,0,0
2521,2010,4,16,0,235.0,1,4.0,1018.0,cv,1.34,0,0
2566,2010,4,17,21,184.0,5,11.0,1018.0,cv,0.89,0,0
2569,2010,4,18,0,206.0,5,10.0,1018.0,cv,0.89,0,0
2576,2010,4,18,7,183.0,7,9.0,1015.0,cv,0.45,0,0
2577,2010,4,18,8,184.0,6,10.0,1015.0,cv,0.9,0,0
2578,2010,4,18,9,195.0,6,11.0,1014.0,cv,1.79,0,0
2580,2010,4,18,11,200.0,6,14.0,1013.0,cv,1.79,0,0
2581,2010,4,18,12,207.0,6,16.0,1012.0,cv,2.68,0,0
2583,2010,4,18,14,229.0,6,19.0,1011.0,cv,1.79,0,0
2588,2010,4,18,19,257.0,7,17.0,1011.0,cv,0.45,0,0
2619,2010,4,20,2,100.0,8,9.0,1019.0,cv,0.89,0,0
2625,2010,4,20,8,94.0,8,12.0,1020.0,cv,0.89,0,0
2627,2010,4,20,10,84.0,8,15.0,1020.0,cv,0.89,0,0
2628,2010,4,20,11,69.0,7,16.0,1020.0,cv,2.68,0,0
2629,2010,4,20,12,83.0,2,17.0,1019.0,cv,4.47,0,0
2630,2010,4,20,13,90.0,2,19.0,1019.0,cv,6.26,0,0
2632,2010,4,20,15,73.0,1,19.0,1018.0,cv,1.79,0,0
2633,2010,4,20,16,66.0,1,19.0,1017.0,cv,4.92,0,0
2637,2010,4,20,20,80.0,2,15.0,1020.0,cv,0.89,0,0
2644,2010,4,21,3,38.0,1,12.0,1022.0,cv,0.89,0,0
2681,2010,4,22,16,34.0,5,11.0,1020.0,cv,0.89,0,3
2689,2010,4,23,0,37.0,4,6.0,1022.0,cv,0.45,0,0
2691,2010,4,23,2,60.0,4,5.0,1021.0,cv,0.89,0,0
2699,2010,4,23,10,39.0,-2,15.0,1022.0,cv,1.79,0,0
2702,2010,4,23,13,19.0,-10,20.0,1020.0,cv,3.13,0,0
2720,2010,4,24,7,81.0,1,10.0,1019.0,cv,0.45,0,0
2757,2010,4,25,20,16.0,8,9.0,1015.0,cv,0.89,0,4
2772,2010,4,26,11,11.0,-7,12.0,1013.0,cv,1.79,0,0
2836,2010,4,29,3,18.0,-7,9.0,1012.0,cv,0.89,0,0
2881,2010,5,1,0,62.0,-2,16.0,1010.0,cv,0.89,0,0
2883,2010,5,1,2,66.0,1,9.0,1009.0,cv,0.89,0,0
2884,2010,5,1,3,70.0,1,8.0,1009.0,cv,1.78,0,0
2889,2010,5,1,8,89.0,0,16.0,1009.0,cv,0.89,0,0
2892,2010,5,1,11,70.0,-1,25.0,1008.0,cv,0.89,0,0
2893,2010,5,1,12,79.0,-1,28.0,1007.0,cv,2.68,0,0
2910,2010,5,2,5,111.0,7,16.0,1000.0,cv,0.89,0,0
2917,2010,5,2,12,59.0,-1,30.0,1002.0,cv,0.89,0,0
2927,2010,5,2,22,32.0,-9,22.0,1006.0,cv,0.89,0,0
2929,2010,5,3,0,36.0,-2,18.0,1006.0,cv,0.89,0,0
2930,2010,5,3,1,56.0,0,14.0,1007.0,cv,1.78,0,0
2931,2010,5,3,2,43.0,-1,15.0,1007.0,cv,2.23,0,0
2932,2010,5,3,3,69.0,0,14.0,1007.0,cv,3.12,0,0
2935,2010,5,3,6,64.0,-2,15.0,1009.0,cv,0.45,0,0
2938,2010,5,3,9,102.0,3,23.0,1010.0,cv,0.89,0,0
2946,2010,5,3,17,151.0,7,23.0,1005.0,cv,0.89,0,0
2950,2010,5,3,21,142.0,4,21.0,1007.0,cv,0.89,0,0
2952,2010,5,3,23,160.0,5,21.0,1006.0,cv,1.79,0,0
2954,2010,5,4,1,114.0,7,18.0,1005.0,cv,0.89,0,0
2957,2010,5,4,4,120.0,10,15.0,1005.0,cv,0.89,0,0
2961,2010,5,4,8,119.0,8,19.0,1005.0,cv,0.89,0,0
2964,2010,5,4,11,128.0,8,23.0,1004.0,cv,1.79,0,0
2965,2010,5,4,12,135.0,8,24.0,1002.0,cv,3.58,0,0
2989,2010,5,5,12,260.0,16,22.0,997.0,cv,3.13,0,0
3030,2010,5,7,5,66.0,6,17.0,1002.0,cv,0.89,0,0
3032,2010,5,7,7,72.0,8,17.0,1003.0,cv,0.89,0,0
3035,2010,5,7,10,87.0,10,23.0,1003.0,cv,1.79,0,0
3051,2010,5,8,2,49.0,6,14.0,1007.0,cv,0.89,0,0
3054,2010,5,8,5,78.0,7,13.0,1008.0,cv,0.89,0,0
3055,2010,5,8,6,140.0,8,12.0,1009.0,cv,1.78,0,0
3056,2010,5,8,7,159.0,9,16.0,1009.0,cv,2.67,0,0
3060,2010,5,8,11,202.0,7,24.0,1009.0,cv,1.79,0,0
3072,2010,5,8,23,133.0,6,19.0,1007.0,cv,0.89,0,0
3095,2010,5,9,22,117.0,-2,15.0,1009.0,cv,0.89,0,0
3099,2010,5,10,2,96.0,0,12.0,1006.0,cv,0.89,0,0
3102,2010,5,10,5,50.0,4,8.0,1005.0,cv,0.89,0,0
3103,2010,5,10,6,58.0,6,8.0,1005.0,cv,1.78,0,0
3106,2010,5,10,9,55.0,3,19.0,1004.0,cv,1.79,0,0
3142,2010,5,11,21,39.0,4,20.0,1016.0,cv,0.89,0,0
3149,2010,5,12,4,38.0,6,11.0,1019.0,cv,0.89,0,0
3152,2010,5,12,7,55.0,7,15.0,1020.0,cv,0.45,0,0
3154,2010,5,12,9,55.0,8,17.0,1020.0,cv,0.89,0,0
3156,2010,5,12,11,42.0,6,20.0,1019.0,cv,1.79,0,0
3158,2010,5,12,13,44.0,5,22.0,1018.0,cv,1.79,0,0
3170,2010,5,13,1,54.0,5,13.0,1018.0,cv,0.89,0,0
3172,2010,5,13,3,69.0,5,12.0,1018.0,cv,0.89,0,0
3175,2010,5,13,6,72.0,6,12.0,1019.0,cv,0.89,0,0
3179,2010,5,13,10,82.0,9,21.0,1019.0,cv,0.89,0,0
3180,2010,5,13,11,74.0,6,22.0,1019.0,cv,2.68,0,0
3181,2010,5,13,12,60.0,7,24.0,1018.0,cv,4.47,0,0
3195,2010,5,14,2,61.0,7,14.0,1017.0,cv,0.89,0,0
3214,2010,5,14,21,193.0,13,17.0,1013.0,cv,0.89,0,2
3216,2010,5,14,23,216.0,14,17.0,1014.0,cv,0.89,0,4
3218,2010,5,15,1,224.0,14,17.0,1013.0,cv,0.89,0,0
3228,2010,5,15,11,185.0,13,24.0,1014.0,cv,0.89,0,0
3229,2010,5,15,12,181.0,13,26.0,1013.0,cv,4.02,0,0
3230,2010,5,15,13,162.0,13,27.0,1012.0,cv,4.91,0,0
3232,2010,5,15,15,188.0,11,28.0,1011.0,cv,0.89,0,0
3267,2010,5,17,2,36.0,13,14.0,1012.0,cv,0.89,0,2
3270,2010,5,17,5,50.0,13,14.0,1011.0,cv,0.89,0,5
3271,2010,5,17,6,51.0,13,14.0,1011.0,cv,1.78,0,6
3272,2010,5,17,7,48.0,13,14.0,1011.0,cv,2.67,0,7
3280,2010,5,17,15,84.0,14,20.0,1008.0,cv,1.79,0,0
3283,2010,5,17,18,,13,19.0,1008.0,cv,0.89,0,0
3307,2010,5,18,18,41.0,13,19.0,1000.0,cv,0.89,0,0
3311,2010,5,18,22,41.0,7,15.0,1001.0,cv,1.79,0,0
3313,2010,5,19,0,49.0,9,13.0,1001.0,cv,0.89,0,0
3314,2010,5,19,1,38.0,9,13.0,1001.0,cv,1.78,0,0
3318,2010,5,19,5,23.0,9,11.0,1001.0,cv,0.89,0,0
3320,2010,5,19,7,34.0,10,19.0,1001.0,cv,0.89,0,0
3339,2010,5,20,2,66.0,9,16.0,1003.0,cv,0.89,0,0
3341,2010,5,20,4,103.0,9,13.0,1004.0,cv,0.89,0,0
3342,2010,5,20,5,113.0,9,13.0,1005.0,cv,1.78,0,0
3343,2010,5,20,6,104.0,10,16.0,1005.0,cv,2.67,0,0
3344,2010,5,20,7,103.0,9,21.0,1006.0,cv,3.56,0,0
3347,2010,5,20,10,67.0,9,28.0,1006.0,cv,0.89,0,0
3348,2010,5,20,11,53.0,9,30.0,1006.0,cv,2.68,0,0
3366,2010,5,21,5,90.0,12,18.0,1007.0,cv,0.45,0,0
3367,2010,5,21,6,95.0,11,19.0,1008.0,cv,1.34,0,0
3368,2010,5,21,7,105.0,12,20.0,1008.0,cv,2.23,0,0
3382,2010,5,21,21,148.0,12,21.0,1006.0,cv,0.89,0,0
3383,2010,5,21,22,197.0,12,20.0,1007.0,cv,1.78,0,0
3393,2010,5,22,8,157.0,12,21.0,1007.0,cv,0.89,0,0
3394,2010,5,22,9,178.0,13,24.0,1007.0,cv,1.78,0,0
3395,2010,5,22,10,187.0,14,25.0,1007.0,cv,2.67,0,0
3396,2010,5,22,11,182.0,14,26.0,1007.0,cv,4.46,0,0
3398,2010,5,22,13,167.0,10,29.0,1005.0,cv,3.13,0,0
3407,2010,5,22,22,106.0,12,19.0,1006.0,cv,0.89,0,0
3408,2010,5,22,23,118.0,12,19.0,1005.0,cv,1.78,0,0
3409,2010,5,23,0,149.0,12,18.0,1005.0,cv,2.67,0,0
3410,2010,5,23,1,163.0,12,17.0,1004.0,cv,3.56,0,0
3415,2010,5,23,6,165.0,12,16.0,1003.0,cv,0.89,0,0
3421,2010,5,23,12,115.0,10,31.0,1000.0,cv,0.89,0,0
3422,2010,5,23,13,100.0,8,32.0,999.0,cv,4.02,0,0
3425,2010,5,23,16,63.0,2,34.0,996.0,cv,1.79,0,0
3433,2010,5,24,0,100.0,11,19.0,1000.0,cv,0.89,0,0
3434,2010,5,24,1,78.0,11,17.0,1000.0,cv,1.78,0,0
3437,2010,5,24,4,85.0,11,16.0,1000.0,cv,0.89,0,0
3457,2010,5,25,0,20.0,0,20.0,1008.0,cv,0.89,0,0
3469,2010,5,25,12,39.0,6,29.0,1012.0,cv,3.13,0,0
3472,2010,5,25,15,45.0,4,31.0,1009.0,cv,1.79,0,0
3482,2010,5,26,1,105.0,9,21.0,1011.0,cv,0.89,0,0
3483,2010,5,26,2,104.0,11,20.0,1011.0,cv,1.78,0,0
3488,2010,5,26,7,65.0,12,23.0,1013.0,cv,0.89,0,0
3489,2010,5,26,8,131.0,12,24.0,1014.0,cv,1.78,0,0
3505,2010,5,27,0,90.0,14,22.0,1015.0,cv,0.89,0,0
3509,2010,5,27,4,81.0,13,21.0,1015.0,cv,0.89,0,0
3511,2010,5,27,6,80.0,13,21.0,1015.0,cv,0.89,0,0
3516,2010,5,27,11,92.0,14,23.0,1015.0,cv,0.89,0,0
3517,2010,5,27,12,84.0,15,23.0,1015.0,cv,1.78,0,1
3518,2010,5,27,13,85.0,15,23.0,1015.0,cv,2.67,0,2
3527,2010,5,27,22,,16,18.0,1015.0,cv,0.89,0,11
3528,2010,5,27,23,,16,18.0,1014.0,cv,1.78,0,12
3531,2010,5,28,2,100.0,16,17.0,1013.0,cv,0.89,0,15
3535,2010,5,28,6,111.0,16,17.0,1011.0,cv,0.89,0,19
3543,2010,5,28,14,117.0,15,24.0,1008.0,cv,1.79,0,0
3545,2010,5,28,16,108.0,17,23.0,1007.0,cv,1.79,0,0
3549,2010,5,28,20,206.0,16,19.0,1008.0,cv,0.89,0,0
3554,2010,5,29,1,181.0,16,17.0,1008.0,cv,0.89,0,0
3555,2010,5,29,2,174.0,16,17.0,1008.0,cv,1.78,0,0
3558,2010,5,29,5,214.0,15,16.0,1007.0,cv,0.89,0,0
3559,2010,5,29,6,230.0,15,17.0,1007.0,cv,1.78,0,0
3560,2010,5,29,7,242.0,16,17.0,1007.0,cv,2.67,0,0
3561,2010,5,29,8,251.0,17,19.0,1007.0,cv,3.56,0,0
3563,2010,5,29,10,187.0,17,23.0,1006.0,cv,0.89,0,0
3564,2010,5,29,11,220.0,17,25.0,1006.0,cv,1.78,0,0
3565,2010,5,29,12,92.0,16,28.0,1005.0,cv,2.67,0,0
3573,2010,5,29,20,34.0,13,23.0,1002.0,cv,0.89,0,0
3574,2010,5,29,21,214.0,15,21.0,1003.0,cv,1.78,0,0
3598,2010,5,30,21,65.0,15,22.0,1011.0,cv,0.89,0,0
3607,2010,5,31,6,98.0,14,18.0,1015.0,cv,0.89,0,0
3611,2010,5,31,10,77.0,15,23.0,1016.0,cv,1.79,0,0
3613,2010,5,31,12,85.0,11,26.0,1015.0,cv,3.13,0,0
3614,2010,5,31,13,69.0,9,27.0,1014.0,cv,4.92,0,0
3615,2010,5,31,14,50.0,10,28.0,1014.0,cv,8.05,0,0
3616,2010,5,31,15,39.0,10,27.0,1013.0,cv,8.94,0,0
3621,2010,5,31,20,61.0,14,22.0,1015.0,cv,0.89,0,1
3626,2010,6,1,1,177.0,13,17.0,1017.0,cv,0.89,0,0
3631,2010,6,1,6,86.0,14,17.0,1017.0,cv,0.89,0,0
3632,2010,6,1,7,87.0,13,18.0,1017.0,cv,1.78,0,0
3633,2010,6,1,8,98.0,14,19.0,1017.0,cv,2.67,0,0
3634,2010,6,1,9,87.0,14,21.0,1017.0,cv,3.56,0,0
3635,2010,6,1,10,106.0,14,21.0,1017.0,cv,4.45,0,0
3640,2010,6,1,15,98.0,14,25.0,1013.0,cv,3.13,0,0
3647,2010,6,1,22,,16,21.0,1014.0,cv,0.89,0,0
3648,2010,6,1,23,,17,20.0,1014.0,cv,1.78,0,0
3652,2010,6,2,3,,15,17.0,1014.0,cv,0.89,0,2
3653,2010,6,2,4,,15,17.0,1015.0,cv,1.78,0,3
3656,2010,6,2,7,,15,18.0,1016.0,cv,0.89,0,0
3661,2010,6,2,12,,15,22.0,1017.0,cv,0.89,0,0
3664,2010,6,2,15,,14,24.0,1016.0,cv,1.79,0,0
3669,2010,6,2,20,128.0,15,21.0,1016.0,cv,0.89,0,0
3670,2010,6,2,21,129.0,15,19.0,1017.0,cv,1.78,0,0
3671,2010,6,2,22,141.0,15,19.0,1017.0,cv,2.67,0,0
3680,2010,6,3,7,140.0,14,19.0,1019.0,cv,0.89,0,0
3681,2010,6,3,8,152.0,15,20.0,1019.0,cv,1.78,0,0
3682,2010,6,3,9,127.0,13,22.0,1019.0,cv,2.67,0,0
3683,2010,6,3,10,114.0,12,23.0,1019.0,cv,3.56,0,0
3684,2010,6,3,11,121.0,13,24.0,1018.0,cv,4.45,0,0
3685,2010,6,3,12,122.0,14,26.0,1018.0,cv,5.34,0,0
3687,2010,6,3,14,104.0,13,27.0,1017.0,cv,1.79,0,0
3701,2010,6,4,4,76.0,13,16.0,1017.0,cv,0.89,0,0
3703,2010,6,4,6,101.0,13,16.0,1017.0,cv,0.89,0,0
3704,2010,6,4,7,95.0,14,18.0,1017.0,cv,1.78,0,0
3705,2010,6,4,8,82.0,13,21.0,1018.0,cv,2.67,0,0
3706,2010,6,4,9,85.0,13,23.0,1017.0,cv,3.56,0,0
3707,2010,6,4,10,79.0,13,24.0,1017.0,cv,4.45,0,0
3708,2010,6,4,11,76.0,13,26.0,1017.0,cv,5.34,0,0
3709,2010,6,4,12,,11,26.0,1016.0,cv,7.13,0,0
3711,2010,6,4,14,,10,29.0,1014.0,cv,1.79,0,0
3723,2010,6,5,2,,11,18.0,1014.0,cv,0.89,0,0
3724,2010,6,5,3,,11,17.0,1013.0,cv,1.78,0,0
3729,2010,6,5,8,,15,21.0,1014.0,cv,0.89,0,0
3730,2010,6,5,9,,15,23.0,1014.0,cv,1.78,0,0
3731,2010,6,5,10,,14,24.0,1014.0,cv,2.67,0,0
3733,2010,6,5,12,,13,28.0,1013.0,cv,1.79,0,0
3735,2010,6,5,14,,11,30.0,1011.0,cv,4.02,0,0
3747,2010,6,6,2,,11,20.0,1011.0,cv,0.89,0,0
3748,2010,6,6,3,,11,19.0,1011.0,cv,1.78,0,0
3751,2010,6,6,6,,13,18.0,1012.0,cv,0.89,0,0
3756,2010,6,6,11,,15,28.0,1013.0,cv,1.79,0,0
3772,2010,6,7,3,,16,20.0,1012.0,cv,0.89,0,0
3773,2010,6,7,4,,16,20.0,1012.0,cv,1.78,0,0
3779,2010,6,7,10,,17,26.0,1014.0,cv,1.79,0,0
3780,2010,6,7,11,,17,28.0,1014.0,cv,4.92,0,0
3795,2010,6,8,2,176.0,14,22.0,1014.0,cv,0.89,0,0
3797,2010,6,8,4,,14,20.0,1014.0,cv,0.89,0,0
3798,2010,6,8,5,,14,20.0,1014.0,cv,1.78,0,0
3799,2010,6,8,6,,15,19.0,1015.0,cv,2.23,0,0
3804,2010,6,8,11,,15,28.0,1015.0,cv,0.89,0,0
3805,2010,6,8,12,,14,30.0,1014.0,cv,2.68,0,0
3822,2010,6,9,5,,13,20.0,1014.0,cv,0.89,0,0
3827,2010,6,9,10,,11,28.0,1015.0,cv,1.79,0,0
3828,2010,6,9,11,,11,28.0,1015.0,cv,3.58,0,0
3829,2010,6,9,12,,11,29.0,1015.0,cv,5.37,0,0
3831,2010,6,9,14,,10,30.0,1013.0,cv,3.13,0,0
3832,2010,6,9,15,,11,31.0,1013.0,cv,4.02,0,0
3840,2010,6,9,23,42.0,13,22.0,1014.0,cv,0.89,0,0
3845,2010,6,10,4,63.0,13,22.0,1013.0,cv,0.89,0,1
3867,2010,6,11,2,77.0,16,18.0,1013.0,cv,0.45,0,0
3868,2010,6,11,3,72.0,16,18.0,1013.0,cv,1.34,0,0
3871,2010,6,11,6,97.0,16,18.0,1013.0,cv,0.89,0,0
3874,2010,6,11,9,71.0,15,21.0,1013.0,cv,0.89,0,0
3878,2010,6,11,13,92.0,15,24.0,1011.0,cv,1.79,0,0
3888,2010,6,11,23,99.0,16,20.0,1010.0,cv,0.89,0,0
3899,2010,6,12,10,104.0,16,25.0,1009.0,cv,0.89,0,0
3900,2010,6,12,11,115.0,16,26.0,1009.0,cv,1.78,0,0
3901,2010,6,12,12,100.0,16,27.0,1008.0,cv,3.57,0,0
3903,2010,6,12,14,111.0,16,30.0,1006.0,cv,1.79,0,0
3939,2010,6,14,2,63.0,17,18.0,1005.0,cv,0.89,0,0
3942,2010,6,14,5,74.0,16,18.0,1004.0,cv,0.89,0,0
3943,2010,6,14,6,77.0,18,19.0,1005.0,cv,1.78,0,0
3945,2010,6,14,8,78.0,18,21.0,1006.0,cv,0.89,0,0
3946,2010,6,14,9,82.0,18,23.0,1006.0,cv,1.78,0,0
3947,2010,6,14,10,68.0,18,24.0,1006.0,cv,3.57,0,0
3948,2010,6,14,11,56.0,17,25.0,1005.0,cv,4.46,0,0
3950,2010,6,14,13,68.0,17,28.0,1003.0,cv,1.79,0,0
3962,2010,6,15,1,191.0,20,22.0,1002.0,cv,0.89,0,0
3966,2010,6,15,5,175.0,19,21.0,1002.0,cv,0.89,0,0
3967,2010,6,15,6,159.0,19,22.0,1002.0,cv,1.78,0,0
3969,2010,6,15,8,199.0,19,25.0,1003.0,cv,0.89,0,0
3971,2010,6,15,10,128.0,20,28.0,1002.0,cv,0.89,0,0
3973,2010,6,15,12,148.0,20,30.0,1002.0,cv,1.79,0,0
3975,2010,6,15,14,117.0,19,31.0,1000.0,cv,0.89,0,0
3978,2010,6,15,17,66.0,15,33.0,999.0,cv,0.89,0,0
3980,2010,6,15,19,118.0,18,30.0,999.0,cv,0.89,0,0
3985,2010,6,16,0,105.0,20,24.0,1000.0,cv,0.89,0,0
3987,2010,6,16,2,129.0,20,23.0,1000.0,cv,0.89,0,0
3992,2010,6,16,7,67.0,19,24.0,1001.0,cv,0.89,0,0
3993,2010,6,16,8,62.0,19,26.0,1001.0,cv,1.78,0,0
4007,2010,6,16,22,27.0,18,21.0,1004.0,cv,0.89,0,1
4022,2010,6,17,13,35.0,17,19.0,1002.0,cv,0.89,0,4
4025,2010,6,17,16,26.0,18,19.0,1002.0,cv,0.89,0,0
4029,2010,6,17,20,37.0,17,20.0,1002.0,cv,0.89,0,0
4030,2010,6,17,21,39.0,17,20.0,1003.0,cv,1.78,0,0
4031,2010,6,17,22,50.0,17,19.0,1004.0,cv,2.67,0,0
4035,2010,6,18,2,58.0,17,18.0,1002.0,cv,0.89,0,0
4037,2010,6,18,4,39.0,17,18.0,1003.0,cv,0.89,0,0
4038,2010,6,18,5,40.0,16,18.0,1003.0,cv,1.78,0,0
4044,2010,6,18,11,93.0,17,23.0,1004.0,cv,0.89,0,0
4045,2010,6,18,12,96.0,17,25.0,1004.0,cv,1.78,0,0
4046,2010,6,18,13,81.0,17,27.0,1003.0,cv,2.67,0,0
4047,2010,6,18,14,74.0,16,27.0,1003.0,cv,4.46,0,0
4055,2010,6,18,22,65.0,17,20.0,1004.0,cv,0.89,0,0
4057,2010,6,19,0,70.0,16,19.0,1005.0,cv,0.89,0,0
4058,2010,6,19,1,89.0,16,18.0,1005.0,cv,1.34,0,0
4060,2010,6,19,3,96.0,17,18.0,1005.0,cv,0.89,0,0
4062,2010,6,19,5,96.0,16,18.0,1005.0,cv,0.89,0,0
4063,2010,6,19,6,90.0,17,19.0,1005.0,cv,1.34,0,0
4064,2010,6,19,7,92.0,19,20.0,1006.0,cv,1.79,0,0
4065,2010,6,19,8,99.0,17,22.0,1006.0,cv,2.68,0,0
4067,2010,6,19,10,120.0,18,26.0,1005.0,cv,0.89,0,0
4068,2010,6,19,11,109.0,18,28.0,1005.0,cv,2.68,0,0
4078,2010,6,19,21,104.0,21,24.0,1005.0,cv,0.89,0,0
4079,2010,6,19,22,116.0,21,24.0,1005.0,cv,1.78,0,0
4080,2010,6,19,23,117.0,21,24.0,1006.0,cv,2.67,0,0
