No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
582,2010,1,25,5,,-22,-7.0,1033.0,NW,187.73,0,0
583,2010,1,25,6,,-21,-7.0,1033.0,NW,192.65,0,0
584,2010,1,25,7,,-21,-7.0,1034.0,NW,196.67,0,0
585,2010,1,25,8,,-21,-6.0,1035.0,NW,201.59,0,0
586,2010,1,25,9,,-21,-4.0,1036.0,NW,207.4,0,0
587,2010,1,25,10,,-22,-3.0,1036.0,NW,216.34,0,0
588,2010,1,25,11,,-22,-2.0,1036.0,NW,222.15,0,0
589,2010,1,25,12,,-23,-1.0,1035.0,NW,230.2,0,0
590,2010,1,25,13,,-26,1.0,1033.0,NW,238.25,0,0
591,2010,1,25,14,,-25,2.0,1032.0,NW,245.4,0,0
592,2010,1,25,15,,-25,2.0,1031.0,NW,252.55,0,0
593,2010,1,25,16,,-24,2.0,1031.0,NW,257.47,0,0
605,2010,1,26,4,,-16,-10.0,1028.0,NW,3.13,0,0
606,2010,1,26,5,,-17,-10.0,1028.0,NW,4.92,0,0
607,2010,1,26,6,,-17,-12.0,1027.0,NW,6.71,0,0
608,2010,1,26,7,,-17,-10.0,1027.0,NW,8.5,0,0
610,2010,1,26,9,,-16,-8.0,1028.0,NW,4.02,0,0
611,2010,1,26,10,,-16,-6.0,1027.0,NW,5.81,0,0
622,2010,1,26,21,340.0,-13,-6.0,1020.0,NW,1.79,0,0
624,2010,1,26,23,268.0,-11,-4.0,1019.0,NW,1.79,0,0
625,2010,1,27,0,299.0,-11,-4.0,1019.0,NW,3.58,0,0
626,2010,1,27,1,300.0,-12,-3.0,1018.0,NW,5.37,0,0
627,2010,1,27,2,240.0,-11,-4.0,1017.0,NW,7.16,0,0
628,2010,1,27,3,213.0,-11,-4.0,1016.0,NW,10.29,0,0
629,2010,1,27,4,171.0,-12,-3.0,1016.0,NW,12.08,0,0
630,2010,1,27,5,153.0,-11,-4.0,1016.0,NW,15.21,0,0
631,2010,1,27,6,153.0,-11,-5.0,1015.0,NW,17.0,0,0
632,2010,1,27,7,140.0,-11,-4.0,1015.0,NW,18.79,0,0
636,2010,1,27,11,154.0,-9,3.0,1015.0,NW,1.79,0,0
637,2010,1,27,12,143.0,-9,4.0,1014.0,NW,4.92,0,0
638,2010,1,27,13,90.0,-9,6.0,1013.0,NW,8.05,0,0
639,2010,1,27,14,55.0,-13,8.0,1012.0,NW,16.1,0,0
640,2010,1,27,15,52.0,-14,8.0,1013.0,NW,24.15,0,0
641,2010,1,27,16,41.0,-14,7.0,1014.0,NW,32.2,0,0
642,2010,1,27,17,29.0,-13,7.0,1015.0,NW,39.35,0,0
643,2010,1,27,18,37.0,-13,5.0,1016.0,NW,47.4,0,0
644,2010,1,27,19,49.0,-12,4.0,1018.0,NW,52.32,0,0
645,2010,1,27,20,56.0,-13,3.0,1019.0,NW,56.34,0,0
646,2010,1,27,21,38.0,-14,3.0,1020.0,NW,62.15,0,0
647,2010,1,27,22,37.0,-14,3.0,1021.0,NW,67.96,0,0
648,2010,1,27,23,28.0,-14,0.0,1022.0,NW,71.98,0,0
649,2010,1,28,0,20.0,-13,-1.0,1023.0,NW,76.9,0,0
655,2010,1,28,6,28.0,-15,-3.0,1025.0,NW,3.13,0,0
656,2010,1,28,7,28.0,-15,-3.0,1026.0,NW,8.05,0,0
657,2010,1,28,8,18.0,-16,-3.0,1027.0,NW,12.97,0,0
658,2010,1,28,9,17.0,-17,-2.0,1028.0,NW,20.12,0,0
659,2010,1,28,10,16.0,-18,-2.0,1029.0,NW,25.93,0,0
660,2010,1,28,11,18.0,-19,-1.0,1028.0,NW,35.76,0,0
661,2010,1,28,12,16.0,-21,1.0,1027.0,NW,44.7,0,0
662,2010,1,28,13,12.0,-24,1.0,1026.0,NW,53.64,0,0
663,2010,1,28,14,13.0,-25,1.0,1026.0,NW,62.58,0,0
664,2010,1,28,15,23.0,-25,1.0,1026.0,NW,72.41,0,0
665,2010,1,28,16,21.0,-24,1.0,1026.0,NW,82.24,0,0
666,2010,1,28,17,13.0,-25,0.0,1026.0,NW,91.18,0,0
667,2010,1,28,18,14.0,-22,0.0,1027.0,NW,99.23,0,0
668,2010,1,28,19,23.0,-20,-1.0,1027.0,NW,103.25,0,0
669,2010,1,28,20,16.0,-21,-1.0,1027.0,NW,105.04,0,0
671,2010,1,28,22,20.0,-21,-2.0,1027.0,NW,4.02,0,0
672,2010,1,28,23,25.0,-22,-2.0,1027.0,NW,7.15,0,0
673,2010,1,29,0,19.0,-22,-1.0,1027.0,NW,12.07,0,0
674,2010,1,29,1,24.0,-21,-4.0,1027.0,NW,15.2,0,0
678,2010,1,29,5,17.0,-20,-8.0,1024.0,NW,1.79,0,0
680,2010,1,29,7,11.0,-21,-2.0,1024.0,NW,4.02,0,0
681,2010,1,29,8,16.0,-21,-1.0,1025.0,NW,9.83,0,0
682,2010,1,29,9,20.0,-24,1.0,1025.0,NW,17.88,0,0
683,2010,1,29,10,13.0,-25,2.0,1025.0,NW,26.82,0,0
684,2010,1,29,11,12.0,-24,3.0,1024.0,NW,33.97,0,0
685,2010,1,29,12,12.0,-25,4.0,1023.0,NW,42.02,0,0
686,2010,1,29,13,12.0,-24,5.0,1022.0,NW,50.07,0,0
687,2010,1,29,14,12.0,-25,6.0,1020.0,NW,57.22,0,0
688,2010,1,29,15,31.0,-25,6.0,1020.0,NW,65.27,0,0
689,2010,1,29,16,36.0,-23,6.0,1020.0,NW,72.42,0,0
690,2010,1,29,17,42.0,-22,5.0,1020.0,NW,78.23,0,0
691,2010,1,29,18,52.0,-21,5.0,1020.0,NW,84.04,0,0
692,2010,1,29,19,26.0,-20,5.0,1020.0,NW,89.85,0,0
693,2010,1,29,20,24.0,-20,3.0,1020.0,NW,93.87,0,0
694,2010,1,29,21,25.0,-20,3.0,1020.0,NW,97.89,0,0
695,2010,1,29,22,43.0,-19,3.0,1021.0,NW,101.02,0,0
696,2010,1,29,23,47.0,-19,3.0,1020.0,NW,105.94,0,0
697,2010,1,30,0,61.0,-18,0.0,1020.0,NW,109.96,0,0
698,2010,1,30,1,66.0,-18,0.0,1020.0,NW,114.88,0,0
700,2010,1,30,3,70.0,-15,-2.0,1020.0,NW,0.89,0,0
701,2010,1,30,4,36.0,-16,-1.0,1020.0,NW,4.02,0,0
702,2010,1,30,5,37.0,-16,-4.0,1019.0,NW,8.94,0,0
704,2010,1,30,7,24.0,-16,-5.0,1020.0,NW,3.13,0,0
706,2010,1,30,9,35.0,-15,0.0,1021.0,NW,4.02,0,0
707,2010,1,30,10,35.0,-18,3.0,1021.0,NW,8.04,0,0
708,2010,1,30,11,33.0,-21,5.0,1020.0,NW,12.96,0,0
709,2010,1,30,12,32.0,-22,6.0,1020.0,NW,18.77,0,0
710,2010,1,30,13,25.0,-22,7.0,1019.0,NW,25.92,0,0
711,2010,1,30,14,16.0,-22,7.0,1018.0,NW,35.75,0,0
712,2010,1,30,15,26.0,-23,7.0,1018.0,NW,45.58,0,0
713,2010,1,30,16,32.0,-23,7.0,1017.0,NW,52.73,0,0
714,2010,1,30,17,36.0,-22,6.0,1018.0,NW,58.54,0,0
715,2010,1,30,18,37.0,-21,5.0,1018.0,NW,64.35,0,0
716,2010,1,30,19,45.0,-21,5.0,1019.0,NW,70.16,0,0
717,2010,1,30,20,71.0,-19,4.0,1019.0,NW,74.18,0,0
718,2010,1,30,21,67.0,-19,5.0,1020.0,NW,78.2,0,0
719,2010,1,30,22,69.0,-19,2.0,1020.0,NW,81.33,0,0
720,2010,1,30,23,94.0,-18,2.0,1021.0,NW,84.46,0,0
721,2010,1,31,0,85.0,-18,1.0,1021.0,NW,87.59,0,0
722,2010,1,31,1,35.0,-18,1.0,1021.0,NW,90.72,0,0
723,2010,1,31,2,26.0,-16,-3.0,1022.0,NW,93.85,0,0
724,2010,1,31,3,24.0,-15,-2.0,1022.0,NW,95.64,0,0
725,2010,1,31,4,20.0,-15,0.0,1022.0,NW,99.66,0,0
726,2010,1,31,5,16.0,-17,1.0,1023.0,NW,105.47,0,0
727,2010,1,31,6,18.0,-15,0.0,1023.0,NW,109.49,0,0
728,2010,1,31,7,19.0,-18,0.0,1025.0,NW,113.51,0,0
729,2010,1,31,8,22.0,-17,0.0,1025.0,NW,116.64,0,0
730,2010,1,31,9,17.0,-17,2.0,1026.0,NW,120.66,0,0
731,2010,1,31,10,18.0,-19,3.0,1026.0,NW,129.6,0,0
732,2010,1,31,11,11.0,-19,4.0,1026.0,NW,138.54,0,0
733,2010,1,31,12,11.0,-20,5.0,1025.0,NW,145.69,0,0
777,2010,2,2,8,85.0,-10,-7.0,1029.0,NW,1.79,0,0
787,2010,2,2,18,70.0,-20,-4.0,1028.0,NW,3.13,0,0
788,2010,2,2,19,83.0,-21,-3.0,1029.0,NW,4.02,0,0
791,2010,2,2,22,80.0,-21,-5.0,1030.0,NW,1.79,0,0
792,2010,2,2,23,88.0,-19,-8.0,1030.0,NW,4.92,0,0
793,2010,2,3,0,69.0,-20,-8.0,1030.0,NW,8.05,0,0
798,2010,2,3,5,94.0,-17,-13.0,1030.0,NW,1.79,0,0
799,2010,2,3,6,121.0,-17,-13.0,1030.0,NW,4.92,0,0
802,2010,2,3,9,120.0,-18,-8.0,1030.0,NW,1.79,0,0
804,2010,2,3,11,58.0,-20,-2.0,1030.0,NW,4.92,0,0
805,2010,2,3,12,34.0,-22,0.0,1029.0,NW,12.07,0,0
806,2010,2,3,13,14.0,-23,1.0,1027.0,NW,19.22,0,0
807,2010,2,3,14,17.0,-24,1.0,1026.0,NW,28.16,0,0
808,2010,2,3,15,15.0,-25,2.0,1026.0,NW,37.1,0,0
809,2010,2,3,16,23.0,-22,2.0,1026.0,NW,46.93,0,0
810,2010,2,3,17,34.0,-21,1.0,1026.0,NW,54.08,0,0
811,2010,2,3,18,96.0,-22,1.0,1026.0,NW,59.0,0,0
812,2010,2,3,19,87.0,-17,0.0,1027.0,NW,63.02,0,0
814,2010,2,3,21,95.0,-20,-5.0,1028.0,NW,1.79,0,0
815,2010,2,3,22,105.0,-21,-6.0,1028.0,NW,4.92,0,0
817,2010,2,4,0,103.0,-21,-7.0,1028.0,NW,1.79,0,0
818,2010,2,4,1,99.0,-21,-8.0,1028.0,NW,4.92,0,0
821,2010,2,4,4,78.0,-19,-10.0,1028.0,NW,1.79,0,0
824,2010,2,4,7,27.0,-20,-15.0,1028.0,NW,4.02,0,0
825,2010,2,4,8,27.0,-17,-10.0,1028.0,NW,8.04,0,0
826,2010,2,4,9,26.0,-19,-5.0,1028.0,NW,12.06,0,0
827,2010,2,4,10,33.0,-20,-3.0,1028.0,NW,15.19,0,0
829,2010,2,4,12,31.0,-22,0.0,1027.0,NW,3.13,0,0
830,2010,2,4,13,28.0,-22,1.0,1025.0,NW,7.15,0,0
838,2010,2,4,21,59.0,-20,-5.0,1027.0,NW,1.79,0,0
893,2010,2,7,4,71.0,-7,-6.0,1024.0,NW,0.89,10,0
895,2010,2,7,6,81.0,-7,-6.0,1024.0,NW,0.89,0,0
896,2010,2,7,7,88.0,-7,-6.0,1023.0,NW,1.78,0,0
898,2010,2,7,9,92.0,-6,-5.0,1024.0,NW,1.79,1,0
899,2010,2,7,10,88.0,-6,-4.0,1023.0,NW,3.58,0,0
919,2010,2,8,6,172.0,-6,-4.0,1019.0,NW,1.79,0,0
920,2010,2,8,7,166.0,-6,-4.0,1020.0,NW,4.92,0,0
921,2010,2,8,8,136.0,-6,-4.0,1019.0,NW,8.05,0,0
922,2010,2,8,9,133.0,-5,-3.0,1020.0,NW,12.07,0,0
923,2010,2,8,10,140.0,-5,-2.0,1020.0,NW,15.2,0,0
926,2010,2,8,13,170.0,-5,2.0,1017.0,NW,1.79,0,0
937,2010,2,9,0,247.0,-5,-3.0,1021.0,NW,1.79,0,0
940,2010,2,9,3,253.0,-5,-3.0,1022.0,NW,0.89,0,0
941,2010,2,9,4,254.0,-6,-5.0,1022.0,NW,2.68,0,0
942,2010,2,9,5,241.0,-6,-5.0,1022.0,NW,5.81,0,0
946,2010,2,9,9,207.0,-9,1.0,1025.0,NW,4.02,0,0
947,2010,2,9,10,176.0,-15,2.0,1025.0,NW,8.04,0,0
974,2010,2,10,13,10.0,-26,0.0,1031.0,NW,5.81,0,0
991,2010,2,11,6,10.0,-23,-5.0,1035.0,NW,5.81,0,0
992,2010,2,11,7,9.0,-22,-6.0,1036.0,NW,9.83,0,0
993,2010,2,11,8,9.0,-22,-5.0,1037.0,NW,14.75,0,0
994,2010,2,11,9,11.0,-22,-4.0,1037.0,NW,19.67,0,0
995,2010,2,11,10,12.0,-22,-4.0,1037.0,NW,25.48,0,0
998,2010,2,11,13,21.0,-24,-2.0,1036.0,NW,4.92,0,0
1001,2010,2,11,16,18.0,-23,-2.0,1035.0,NW,4.02,0,0
1005,2010,2,11,20,20.0,-21,-5.0,1036.0,NW,3.13,0,0
1006,2010,2,11,21,24.0,-21,-5.0,1036.0,NW,8.05,0,0
1007,2010,2,11,22,19.0,-20,-5.0,1037.0,NW,11.18,0,0
1013,2010,2,12,4,11.0,-23,-8.0,1037.0,NW,3.13,0,0
1014,2010,2,12,5,10.0,-22,-8.0,1037.0,NW,7.15,0,0
1015,2010,2,12,6,9.0,-22,-9.0,1038.0,NW,11.17,0,0
1016,2010,2,12,7,11.0,-23,-9.0,1038.0,NW,14.3,0,0
1017,2010,2,12,8,14.0,-21,-9.0,1038.0,NW,17.43,0,0
1020,2010,2,12,11,21.0,-22,-4.0,1036.0,NW,3.13,0,0
1022,2010,2,12,13,13.0,-23,-2.0,1034.0,NW,3.13,0,0
1023,2010,2,12,14,13.0,-23,-1.0,1033.0,NW,6.26,0,0
1033,2010,2,13,0,108.0,-18,-8.0,1031.0,NW,3.13,0,0
1034,2010,2,13,1,51.0,-18,-11.0,1031.0,NW,6.26,0,0
1035,2010,2,13,2,54.0,-19,-8.0,1031.0,NW,8.05,0,0
1036,2010,2,13,3,38.0,-19,-11.0,1030.0,NW,11.18,0,0
1037,2010,2,13,4,27.0,-19,-10.0,1030.0,NW,14.31,0,0
1038,2010,2,13,5,23.0,-19,-11.0,1030.0,NW,16.1,0,0
1039,2010,2,13,6,27.0,-19,-11.0,1030.0,NW,19.23,0,0
1040,2010,2,13,7,28.0,-19,-11.0,1030.0,NW,21.02,0,0
1041,2010,2,13,8,24.0,-17,-10.0,1031.0,NW,24.15,0,0
1059,2010,2,14,2,,-14,-5.0,1029.0,NW,3.13,0,0
1060,2010,2,14,3,599.0,-14,-6.0,1030.0,NW,6.26,0,0
1061,2010,2,14,4,39.0,-14,-5.0,1030.0,NW,10.28,0,0
1062,2010,2,14,5,7.0,-17,-3.0,1030.0,NW,15.2,0,0
1064,2010,2,14,7,7.0,-18,-4.0,1032.0,NW,4.02,0,0
1065,2010,2,14,8,7.0,-20,-3.0,1033.0,NW,8.94,0,0
1066,2010,2,14,9,7.0,-21,-3.0,1034.0,NW,14.75,0,0
1067,2010,2,14,10,16.0,-22,-3.0,1035.0,NW,20.56,0,0
1069,2010,2,14,12,15.0,-23,-2.0,1035.0,NW,4.92,0,0
1077,2010,2,14,20,36.0,-23,-5.0,1035.0,NW,1.79,0,0
1078,2010,2,14,21,51.0,-22,-8.0,1035.0,NW,4.92,0,0
1079,2010,2,14,22,67.0,-21,-7.0,1036.0,NW,8.05,0,0
1080,2010,2,14,23,46.0,-22,-8.0,1036.0,NW,11.18,0,0
1088,2010,2,15,7,16.0,-22,-10.0,1037.0,NW,4.02,0,0
1089,2010,2,15,8,16.0,-21,-9.0,1037.0,NW,7.15,0,0
1090,2010,2,15,9,39.0,-22,-6.0,1038.0,NW,10.28,0,0
1091,2010,2,15,10,25.0,-23,-5.0,1038.0,NW,12.07,0,0
1092,2010,2,15,11,17.0,-23,-4.0,1037.0,NW,15.2,0,0
1093,2010,2,15,12,8.0,-23,-3.0,1036.0,NW,16.99,0,0
1094,2010,2,15,13,11.0,-23,-1.0,1035.0,NW,18.78,0,0
1104,2010,2,15,23,116.0,-18,-10.0,1034.0,NW,1.79,0,0
1105,2010,2,16,0,146.0,-17,-11.0,1034.0,NW,4.92,0,0
1106,2010,2,16,1,113.0,-19,-10.0,1034.0,NW,8.05,0,0
1107,2010,2,16,2,91.0,-19,-11.0,1034.0,NW,11.18,0,0
1108,2010,2,16,3,70.0,-20,-12.0,1034.0,NW,12.07,0,0
1110,2010,2,16,5,51.0,-17,-13.0,1033.0,NW,0.89,0,0
1111,2010,2,16,6,29.0,-20,-12.0,1033.0,NW,4.02,0,0
1112,2010,2,16,7,30.0,-20,-12.0,1033.0,NW,8.04,0,0
1113,2010,2,16,8,26.0,-18,-11.0,1033.0,NW,9.83,0,0
1114,2010,2,16,9,26.0,-19,-7.0,1033.0,NW,12.96,0,0
1117,2010,2,16,12,24.0,-21,-1.0,1031.0,NW,1.79,0,0
1131,2010,2,17,2,247.0,-12,-6.0,1025.0,NW,3.13,0,0
1132,2010,2,17,3,227.0,-12,-5.0,1025.0,NW,7.15,0,0
1133,2010,2,17,4,176.0,-12,-3.0,1024.0,NW,11.17,0,0
1134,2010,2,17,5,113.0,-8,-1.0,1024.0,NW,19.22,0,0
1135,2010,2,17,6,46.0,-15,-1.0,1025.0,NW,28.16,0,0
1136,2010,2,17,7,18.0,-15,-2.0,1026.0,NW,35.31,0,0
1137,2010,2,17,8,13.0,-19,-3.0,1027.0,NW,42.46,0,0
1138,2010,2,17,9,22.0,-22,-2.0,1028.0,NW,54.53,0,0
1139,2010,2,17,10,15.0,-22,-1.0,1029.0,NW,63.47,0,0
1140,2010,2,17,11,18.0,-23,-1.0,1028.0,NW,74.65,0,0
1141,2010,2,17,12,18.0,-25,0.0,1028.0,NW,86.72,0,0
1142,2010,2,17,13,12.0,-25,1.0,1027.0,NW,97.9,0,0
1143,2010,2,17,14,11.0,-25,1.0,1027.0,NW,107.73,0,0
1144,2010,2,17,15,11.0,-26,2.0,1026.0,NW,118.91,0,0
1145,2010,2,17,16,12.0,-27,1.0,1026.0,NW,130.09,0,0
1146,2010,2,17,17,9.0,-25,1.0,1026.0,NW,139.03,0,0
1154,2010,2,18,1,38.0,-19,-7.0,1027.0,NW,0.89,0,0
1158,2010,2,18,5,70.0,-18,-9.0,1025.0,NW,0.89,0,0
1162,2010,2,18,9,107.0,-18,-4.0,1027.0,NW,3.13,0,0
1166,2010,2,18,13,19.0,-21,5.0,1022.0,NW,5.81,0,0
1167,2010,2,18,14,26.0,-21,5.0,1021.0,NW,11.62,0,0
1168,2010,2,18,15,27.0,-21,6.0,1021.0,NW,13.41,0,0
1183,2010,2,19,6,185.0,-15,-9.0,1018.0,NW,1.79,0,0
1184,2010,2,19,7,157.0,-15,-9.0,1018.0,NW,3.58,0,0
1203,2010,2,20,2,204.0,-14,-3.0,1015.0,NW,0.89,0,0
1204,2010,2,20,3,190.0,-12,-5.0,1014.0,NW,1.78,0,0
1205,2010,2,20,4,174.0,-12,-6.0,1014.0,NW,3.57,0,0
1206,2010,2,20,5,144.0,-12,-6.0,1014.0,NW,5.36,0,0
1208,2010,2,20,7,122.0,-13,-8.0,1014.0,NW,1.79,0,0
1219,2010,2,20,18,172.0,-8,7.0,1010.0,NW,3.13,0,0
1220,2010,2,20,19,184.0,-8,5.0,1011.0,NW,4.92,0,0
1228,2010,2,21,3,235.0,-6,-2.0,1011.0,NW,0.89,0,0
1229,2010,2,21,4,214.0,-7,-2.0,1011.0,NW,2.68,0,0
1230,2010,2,21,5,205.0,-8,-3.0,1011.0,NW,4.47,0,0
1231,2010,2,21,6,206.0,-8,-5.0,1011.0,NW,7.6,0,0
1232,2010,2,21,7,220.0,-7,-3.0,1012.0,NW,9.39,0,0
1233,2010,2,21,8,191.0,-6,-1.0,1013.0,NW,12.52,0,0
1234,2010,2,21,9,189.0,-6,3.0,1014.0,NW,17.44,0,0
1235,2010,2,21,10,109.0,-8,6.0,1014.0,NW,22.36,0,0
1236,2010,2,21,11,65.0,-8,10.0,1014.0,NW,25.49,0,0
1237,2010,2,21,12,35.0,-13,12.0,1014.0,NW,31.3,0,0
1238,2010,2,21,13,35.0,-15,13.0,1013.0,NW,36.22,0,0
1239,2010,2,21,14,27.0,-15,14.0,1012.0,NW,42.03,0,0
1240,2010,2,21,15,36.0,-15,14.0,1012.0,NW,47.84,0,0
1241,2010,2,21,16,30.0,-15,14.0,1012.0,NW,51.86,0,0
1279,2010,2,23,6,112.0,-7,-6.0,1010.0,NW,1.79,0,0
1280,2010,2,23,7,130.0,-8,-6.0,1010.0,NW,3.58,0,0
1283,2010,2,23,10,142.0,-6,0.0,1009.0,NW,1.79,0,0
1293,2010,2,23,20,246.0,-6,2.0,1003.0,NW,1.79,0,0
1297,2010,2,24,0,283.0,-6,-1.0,1003.0,NW,1.79,0,0
1298,2010,2,24,1,242.0,-6,0.0,1003.0,NW,3.58,0,0
1301,2010,2,24,4,227.0,-6,-1.0,1002.0,NW,1.79,0,0
1302,2010,2,24,5,227.0,-5,-2.0,1003.0,NW,3.58,0,0
1303,2010,2,24,6,237.0,-5,-2.0,1003.0,NW,6.71,0,0
1304,2010,2,24,7,243.0,-5,-1.0,1003.0,NW,9.84,0,0
1305,2010,2,24,8,262.0,-5,0.0,1004.0,NW,12.97,0,0
1306,2010,2,24,9,296.0,-5,3.0,1004.0,NW,16.99,0,0
1307,2010,2,24,10,301.0,-4,5.0,1004.0,NW,21.01,0,0
1308,2010,2,24,11,302.0,-4,6.0,1004.0,NW,25.03,0,0
1309,2010,2,24,12,311.0,-4,7.0,1004.0,NW,29.05,0,0
1310,2010,2,24,13,307.0,-2,10.0,1003.0,NW,33.97,0,0
1311,2010,2,24,14,312.0,-2,11.0,1002.0,NW,37.1,0,0
1326,2010,2,25,5,148.0,0,1.0,1013.0,NW,0.89,0,0
1327,2010,2,25,6,210.0,-1,0.0,1014.0,NW,2.68,0,0
1328,2010,2,25,7,218.0,-3,-2.0,1014.0,NW,4.47,0,0
1398,2010,2,28,5,145.0,-5,-2.0,1020.0,NW,1.79,0,0
1399,2010,2,28,6,139.0,-4,-2.0,1020.0,NW,5.81,0,0
1400,2010,2,28,7,119.0,-5,-1.0,1020.0,NW,9.83,0,0
1401,2010,2,28,8,114.0,-4,-1.0,1021.0,NW,13.85,0,0
1408,2010,2,28,15,13.0,-14,3.0,1022.0,NW,7.15,0,0
1409,2010,2,28,16,16.0,-8,1.0,1023.0,NW,16.09,0,0
1410,2010,2,28,17,15.0,-6,0.0,1023.0,NW,21.9,0,0
1411,2010,2,28,18,21.0,-3,-2.0,1024.0,NW,26.82,1,0
1412,2010,2,28,19,72.0,-3,-2.0,1025.0,NW,29.95,2,0
1413,2010,2,28,20,85.0,-3,-2.0,1026.0,NW,33.08,3,0
1414,2010,2,28,21,108.0,-3,-2.0,1026.0,NW,34.87,4,0
1446,2010,3,2,5,111.0,-7,-6.0,1018.0,NW,1.79,0,0
1449,2010,3,2,8,138.0,-6,-5.0,1021.0,NW,1.79,0,0
1450,2010,3,2,9,164.0,-4,0.0,1022.0,NW,4.92,0,0
1451,2010,3,2,10,169.0,-7,2.0,1023.0,NW,12.07,0,0
1452,2010,3,2,11,82.0,-9,4.0,1022.0,NW,20.12,0,0
1453,2010,3,2,12,63.0,-9,6.0,1022.0,NW,28.17,0,0
1454,2010,3,2,13,37.0,-11,6.0,1022.0,NW,36.22,0,0
1455,2010,3,2,14,37.0,-12,7.0,1021.0,NW,44.27,0,0
1456,2010,3,2,15,36.0,-12,8.0,1021.0,NW,52.32,0,0
1457,2010,3,2,16,30.0,-13,8.0,1021.0,NW,60.37,0,0
1458,2010,3,2,17,27.0,-12,8.0,1021.0,NW,65.29,0,0
1459,2010,3,2,18,28.0,-13,7.0,1022.0,NW,69.31,0,0
1460,2010,3,2,19,34.0,-12,7.0,1023.0,NW,72.44,0,0
1462,2010,3,2,21,116.0,-11,5.0,1024.0,NW,1.79,0,0
1465,2010,3,3,0,109.0,-6,3.0,1024.0,NW,1.79,0,0
1505,2010,3,4,16,231.0,-3,5.0,1013.0,NW,3.13,0,1
1506,2010,3,4,17,222.0,-2,3.0,1013.0,NW,8.05,0,0
1509,2010,3,4,20,256.0,-2,3.0,1015.0,NW,1.79,0,0
1510,2010,3,4,21,255.0,-2,3.0,1016.0,NW,4.92,0,0
1511,2010,3,4,22,263.0,-2,2.0,1017.0,NW,8.05,0,0
1512,2010,3,4,23,269.0,-2,2.0,1018.0,NW,12.07,0,0
1513,2010,3,5,0,248.0,-2,1.0,1019.0,NW,16.99,0,0
1514,2010,3,5,1,89.0,-10,3.0,1020.0,NW,22.8,0,0
1515,2010,3,5,2,15.0,-13,2.0,1021.0,NW,26.82,0,0
1516,2010,3,5,3,19.0,-17,1.0,1022.0,NW,35.76,0,0
1517,2010,3,5,4,15.0,-16,0.0,1022.0,NW,45.59,0,0
1518,2010,3,5,5,13.0,-16,-1.0,1024.0,NW,53.64,0,0
1519,2010,3,5,6,16.0,-16,-2.0,1026.0,NW,62.58,0,0
1520,2010,3,5,7,19.0,-18,-3.0,1027.0,NW,71.52,0,0
1521,2010,3,5,8,19.0,-19,-2.0,1028.0,NW,81.35,0,0
1522,2010,3,5,9,24.0,-23,-1.0,1027.0,NW,95.21,0,0
1523,2010,3,5,10,24.0,-25,0.0,1027.0,NW,105.04,0,0
1524,2010,3,5,11,17.0,-25,2.0,1029.0,NW,110.85,0,0
1525,2010,3,5,12,11.0,-24,2.0,1029.0,NW,116.66,0,0
1526,2010,3,5,13,17.0,-25,3.0,1028.0,NW,123.81,0,0
1527,2010,3,5,14,14.0,-25,3.0,1028.0,NW,130.96,0,0
1548,2010,3,6,11,26.0,-22,-1.0,1035.0,NW,1.79,0,0
1601,2010,3,8,16,43.0,-7,-2.0,1039.0,NW,1.79,0,0
1602,2010,3,8,17,50.0,-7,-2.0,1039.0,NW,4.92,0,0
1603,2010,3,8,18,56.0,-8,-3.0,1039.0,NW,8.05,0,0
1604,2010,3,8,19,63.0,-8,-2.0,1040.0,NW,12.97,0,0
1605,2010,3,8,20,47.0,-8,-3.0,1041.0,NW,17.89,0,0
1606,2010,3,8,21,27.0,-10,-3.0,1041.0,NW,25.04,0,0
1607,2010,3,8,22,20.0,-12,-4.0,1042.0,NW,33.09,0,0
1608,2010,3,8,23,16.0,-13,-4.0,1042.0,NW,40.24,0,0
1609,2010,3,9,0,5.0,-15,-5.0,1042.0,NW,46.05,0,0
1610,2010,3,9,1,7.0,-16,-5.0,1042.0,NW,53.2,0,0
1611,2010,3,9,2,8.0,-17,-6.0,1042.0,NW,60.35,0,0
1612,2010,3,9,3,10.0,-18,-6.0,1041.0,NW,67.5,0,0
1613,2010,3,9,4,13.0,-19,-7.0,1040.0,NW,73.31,0,0
1614,2010,3,9,5,11.0,-19,-7.0,1040.0,NW,80.46,0,0
1615,2010,3,9,6,13.0,-20,-8.0,1039.0,NW,84.48,0,0
1616,2010,3,9,7,20.0,-18,-8.0,1039.0,NW,88.5,0,0
1617,2010,3,9,8,18.0,-18,-6.0,1039.0,NW,92.52,0,0
1618,2010,3,9,9,18.0,-19,-5.0,1039.0,NW,98.33,0,0
1619,2010,3,9,10,14.0,-18,-4.0,1038.0,NW,105.48,0,0
1620,2010,3,9,11,20.0,-17,-3.0,1037.0,NW,112.63,0,0
1621,2010,3,9,12,19.0,-15,-2.0,1035.0,NW,119.78,0,0
1622,2010,3,9,13,20.0,-16,-1.0,1034.0,NW,127.83,0,0
1623,2010,3,9,14,20.0,-19,0.0,1032.0,NW,136.77,0,0
1624,2010,3,9,15,23.0,-20,1.0,1031.0,NW,145.71,0,0
1625,2010,3,9,16,21.0,-23,1.0,1031.0,NW,154.65,0,0
1626,2010,3,9,17,14.0,-22,1.0,1030.0,NW,164.48,0,0
